458	0.001000
474	0.002000
555	0.003000
570	0.004000
586	0.005000
602	0.006000
618	0.007000
634	0.008000
650	0.009000
666	0.010000
682	0.011000
698	0.012000
714	0.013000
730	0.014000
746	0.015000
762	0.016000
778	0.017000
794	0.018000
810	0.019000
826	0.020000
842	0.021000
858	0.022000
874	0.023000
890	0.024000
906	0.025000
922	0.026000
938	0.027000
954	0.028000
970	0.029000
986	0.030000
1002	0.031000
1018	0.032000
1034	0.033000
1050	0.034000
1066	0.035000
1082	0.036000
1098	0.037000
1114	0.038000
1130	0.039000
1146	0.040000
1162	0.041000
1178	0.042000
1194	0.043000
1210	0.044000
1226	0.045000
1242	0.046000
1258	0.047000
1274	0.048000
1290	0.049000
1306	0.050000
1322	0.051000
1338	0.052000
1354	0.053000
1370	0.054000
1386	0.055000
1402	0.056000
1418	0.057000
1434	0.058000
1451	0.059000
1466	0.060000
1482	0.061000
1498	0.062000
1514	0.063000
1530	0.064000
1546	0.065000
1562	0.066000
1578	0.067000
1594	0.068000
1610	0.069000
1626	0.070000
1642	0.071000
1658	0.072000
1674	0.073000
1690	0.074000
1706	0.075000
1722	0.076000
1738	0.077000
1754	0.078000
1770	0.079000
1786	0.080000
1802	0.081000
1818	0.082000
1834	0.083000
1850	0.084000
1866	0.085000
1882	0.086000
1898	0.087000
1914	0.088000
1930	0.089000
1946	0.090000
1962	0.091000
1978	0.092000
1994	0.093000
2010	0.094000
2026	0.095000
2042	0.096000
2058	0.097000
2074	0.098000
2090	0.099000
2106	0.100000
2122	0.101000
2138	0.102000
2154	0.103000
2170	0.104000
2186	0.105000
2202	0.106000
2218	0.107000
2234	0.108000
2250	0.109000
2266	0.110000
2282	0.111000
2298	0.112000
2314	0.113000
2330	0.114000
2346	0.115000
2362	0.116000
2378	0.117000
2394	0.118000
2410	0.119000
2426	0.120000
2442	0.121000
2458	0.122000
2474	0.123000
2490	0.124000
2506	0.125000
2522	0.126000
2538	0.127000
2554	0.128000
2570	0.129000
2586	0.130000
2602	0.131000
2618	0.132000
2634	0.133000
2650	0.134000
2666	0.135000
2682	0.136000
2698	0.137000
2714	0.138000
2730	0.139000
2746	0.140000
2762	0.141000
2778	0.142000
2794	0.143000
2810	0.144000
2826	0.145000
2842	0.146000
2858	0.147000
2874	0.148000
2890	0.149000
2906	0.150000
2922	0.151000
2938	0.152000
2954	0.153000
2970	0.154000
2986	0.155000
3002	0.156000
3018	0.157000
3034	0.158000
3050	0.159000
3066	0.160000
3082	0.161000
3098	0.162000
3114	0.163000
3130	0.164000
3146	0.165000
3162	0.166000
3178	0.167000
3194	0.168000
3210	0.169000
3226	0.170000
3331	0.171000
